Day;Month;Year;Plot;Subplot;Group;Order;Family;Species;Plant;Plant_Simple;Time;Abundances
2;4;2019;1;F1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;5
2;4;2019;1;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;4
2;4;2019;1;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;2;A3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
2;4;2019;2;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
2;4;2019;2;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
2;4;2019;2;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
2;4;2019;2;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
2;4;2019;2;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
2;4;2019;2;F1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
2;4;2019;2;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
2;4;2019;2;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
2;4;2019;2;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
2;4;2019;2;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
2;4;2019;2;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
2;4;2019;3;A3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;3
2;4;2019;3;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;3
2;4;2019;3;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.20.00;1
2;4;2019;3;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;2
2;4;2019;3;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;2
2;4;2019;3;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;3
2;4;2019;3;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;2
2;4;2019;3;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;2
2;4;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.20.00;1
2;4;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;3;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.20.00;1
2;4;2019;4;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
2;4;2019;4;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;2
2;4;2019;4;C2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;2
2;4;2019;4;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;2
2;4;2019;4;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
2;4;2019;4;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
2;4;2019;4;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
2;4;2019;4;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
2;4;2019;4;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
2;4;2019;4;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
2;4;2019;4;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
2;4;2019;5;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;4
2;4;2019;5;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
2;4;2019;5;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
2;4;2019;5;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.00.00;3
2;4;2019;5;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
2;4;2019;5;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
2;4;2019;5;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
2;4;2019;5;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
2;4;2019;5;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.00.00;2
2;4;2019;5;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
2;4;2019;5;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
2;4;2019;5;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
2;4;2019;5;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.00.00;1
2;4;2019;5;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
2;4;2019;5;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.00.00;1
2;4;2019;5;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
2;4;2019;5;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
2;4;2019;6;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.20.00;1
2;4;2019;6;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
2;4;2019;6;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.20.00;1
2;4;2019;6;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
2;4;2019;6;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
2;4;2019;7;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;3
2;4;2019;7;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;2
2;4;2019;7;B6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;C2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;2
2;4;2019;7;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;4
2;4;2019;7;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;2
2;4;2019;7;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;7;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.40.00;1
2;4;2019;8;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;2
2;4;2019;8;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;3
2;4;2019;8;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;3
2;4;2019;8;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;2
2;4;2019;8;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
2;4;2019;8;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;2
2;4;2019;9;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;3
2;4;2019;9;B6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;3
2;4;2019;9;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;9
2;4;2019;9;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;2
2;4;2019;9;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;1
2;4;2019;9;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;4
2;4;2019;9;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;ME;ME;12.20.00;2
2;4;2019;9;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;5
2;4;2019;9;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;11
2;4;2019;9;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;1
9;4;2019;1;A1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
9;4;2019;1;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
9;4;2019;1;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
9;4;2019;1;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
9;4;2019;1;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;1;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
9;4;2019;1;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;1
9;4;2019;2;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;2
9;4;2019;2;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;2
9;4;2019;2;B4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.18.00;1
9;4;2019;2;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;1
9;4;2019;2;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.18.00;1
9;4;2019;2;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;2
9;4;2019;2;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;2
9;4;2019;2;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;1
9;4;2019;2;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;4
9;4;2019;2;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;1
9;4;2019;2;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;1
9;4;2019;2;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.18.00;2
9;4;2019;2;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;3
9;4;2019;3;A1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
9;4;2019;3;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;2
9;4;2019;3;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
9;4;2019;3;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
9;4;2019;3;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
9;4;2019;3;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
9;4;2019;3;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
9;4;2019;3;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
9;4;2019;3;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;2
9;4;2019;3;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;2
9;4;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;1
9;4;2019;3;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.40.00;2
9;4;2019;3;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;MESU;ME;10.40.00;1
9;4;2019;3;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.40.00;1
9;4;2019;4;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.56.00;1
9;4;2019;4;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.56.00;1
9;4;2019;4;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.56.00;1
9;4;2019;4;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.56.00;1
9;4;2019;4;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.56.00;1
9;4;2019;4;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.56.00;2
9;4;2019;4;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.56.00;1
9;4;2019;4;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.56.00;1
9;4;2019;4;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.56.00;1
9;4;2019;4;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.56.00;2
9;4;2019;5;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.15.00;2
9;4;2019;5;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.15.00;1
9;4;2019;5;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.15.00;2
9;4;2019;5;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.15.00;1
9;4;2019;5;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.15.00;1
9;4;2019;5;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.15.00;1
9;4;2019;7;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;1
9;4;2019;7;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;1
9;4;2019;7;C2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;1
9;4;2019;7;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;1
9;4;2019;7;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;2
9;4;2019;7;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;3
9;4;2019;7;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;1
9;4;2019;7;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;1
9;4;2019;7;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;2
9;4;2019;7;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.05.00;4
9;4;2019;8;A2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;1
9;4;2019;8;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;1
9;4;2019;8;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;2
9;4;2019;8;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;2
9;4;2019;8;B3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;4
9;4;2019;8;B6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;1
9;4;2019;8;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;1
9;4;2019;8;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;2
9;4;2019;8;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.21.00;1
9;4;2019;9;A3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;1
9;4;2019;9;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;1
9;4;2019;9;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;2
9;4;2019;9;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;1
9;4;2019;9;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;3
9;4;2019;9;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;POMA;POMA;12.40.00;1
9;4;2019;9;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;1
9;4;2019;9;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.40.00;2
26;3;2019;7;C5;Beetles;Coleoptera;Curculionidae;NA;MESU;ME;12.00.00;1
2;4;2019;1;B2;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;9.40.00;1
2;4;2019;4;F2;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;10.40.00;1
2;4;2019;6;B6;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;11.20.00;1
2;4;2019;7;C1;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;11.40.00;1
2;4;2019;8;C4;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.00.00;1
2;4;2019;8;E2;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.00.00;1
2;4;2019;8;F1;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.00.00;1
2;4;2019;8;F4;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.00.00;1
2;4;2019;9;A5;Beetles;Coleoptera;Oedemeridae;NA;CHFU;CHFU;12.20.00;1
2;4;2019;9;A6;Beetles;Coleoptera;Oedemeridae;NA;SOAS;SOAS;12.20.00;1
2;4;2019;9;C5;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.20.00;4
2;4;2019;9;D4;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.20.00;1
2;4;2019;9;E4;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.20.00;1
2;4;2019;9;F2;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.20.00;2
9;4;2019;1;B3;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;10.00.00;1
9;4;2019;6;F1;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;11.32.00;1
9;4;2019;7;C4;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.05.00;1
9;4;2019;7;D2;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.05.00;1
9;4;2019;7;D4;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.05.00;1
9;4;2019;7;D5;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.05.00;1
9;4;2019;7;E5;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.05.00;1
9;4;2019;8;D2;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.21.00;1
9;4;2019;9;B6;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;12.40.00;1
9;4;2019;9;B6;Beetles;Coleoptera;Oedemeridae;NA;MESU;ME;12.40.00;1
26;3;2019;1;C3;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;10.00.00;1
26;3;2019;3;C6;Beetles;Coleoptera;Oedemeridae;NA;LEMA;LEMA;10.38.00;1
26;3;2019;4;B4;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;11.00.00;1
26;3;2019;9;B2;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;12.34.00;1
26;3;2019;9;C6;Beetles;Coleoptera;Oedemeridae;NA;MESU;ME;12.34.00;1
23;4;2019;6;A2;Beetles;Coleoptera;Oedemeridae;NA;HOMA;HOMA;12.30.00;1
